location	cabin url	image url	caption	lat	lng	cabin_page_url
Mount Rainier, Mount Rainier National Park, Washington 98304, USA	http://cabinporn.com/image/16534312558	http://40.media.tumblr.com/tumblr_lyafd1PJTY1qzwmsso1_1280.jpg	Ranger’s cabin, Indian Henry meadows, in Mt. Rainier National Park, Washington, USA. Submitted by Eric Nagle.	46.8537039	-121.7589496	http://cabinporn.com/page/103
Netherlands	http://cabinporn.com/image/16525393305	http://40.media.tumblr.com/tumblr_ly5v95LxoP1qzwmsso1_1280.jpg	This backyard oak beaut was built by Nils Verweij in The Netherlands using 40 year-old reclaimed doors.	52.132633	5.291265999999999	http://cabinporn.com/page/103
	http://cabinporn.com/image/16524937461	http://41.media.tumblr.com/tumblr_lyema8bmW81qzwmsso1_1280.jpg	Designed and built by 21-year-old industrial design student Robin Falck in the Finnish archipelago of Sipoo.			http://cabinporn.com/page/103
Glacier National Park, West Glacier, MT, USA	http://cabinporn.com/image/16477091383	http://41.media.tumblr.com/tumblr_lyc3t8d1dW1qzwmsso1_1280.jpg	Modified A-frame on the Flathead River near Glacier National Park, Montana.	48.7596128	-113.7870225	http://cabinporn.com/page/103
	http://cabinporn.com/image/16472554144	http://36.media.tumblr.com/tumblr_ly6fciUf521qzwmsso1_1280.jpg	This cabin was built using only recycled material, except the new roof, and sits on 40 acres in Central California. Submitted by Victor Summers.			http://cabinporn.com/page/103
Bitterroot River, Orchard Homes, MT, USA	http://cabinporn.com/image/16468566533	http://36.media.tumblr.com/tumblr_ly8bhqPNrU1qzwmsso1_1280.jpg	On the Bitterroot River, MT	46.8615899	-114.1192791	http://cabinporn.com/page/103
Enchanted Valley, Olympic National Park, Washington, USA	http://cabinporn.com/image/16440483169	http://40.media.tumblr.com/tumblr_lyaevgJnUy1qzwmsso1_1280.jpg	Enchanted Valley, Olympic National Park, Washington, USA.  This was built as a wilderness lodge before the park was established, but now serves as a ranger station and emergency hiker shelter.  It’s reached via a 13-mile hike up the Quinault River.	47.6718141	-123.387944	http://cabinporn.com/page/104
Highland Drive, Okanogan, WA 98840, USA	http://cabinporn.com/image/16359955073	http://40.media.tumblr.com/tumblr_ly9me3kSrn1qzwmsso1_1280.jpg	Cabin converted from an old sawmill oil house in Okanogan Highlands, WA.	48.3691946	-119.5820419	http://cabinporn.com/page/104
Girdwood, Anchorage, AK 99587, USA	http://cabinporn.com/image/16359912977	http://40.media.tumblr.com/tumblr_ly9nmeTQlJ1qzwmsso1_1280.jpg	Mossy log cabin in Girdwood, Alaska. Photo by George Brims.	60.9433673	-149.1706934	http://cabinporn.com/page/104
	http://cabinporn.com/image/16229418268	http://41.media.tumblr.com/tumblr_ly5ohjIld81qzwmsso1_1280.jpg	Reader Submission from David Swales:			http://cabinporn.com/page/104
Naramata, BC, Canada	http://cabinporn.com/image/16195053101	http://40.media.tumblr.com/tumblr_ly4e92Mbp11qzwmsso1_1280.jpg	Wood-burning sauna and Snorkel tub in Naramata, BC, Canada. It’s surrounded by a five acre organic orchard of cherries, apples, pears and apricots called Picker Shack.	49.59629469999999	-119.5956538	http://cabinporn.com/page/104
Siberia, Jujuy, Argentina	http://cabinporn.com/image/16192771304	http://40.media.tumblr.com/tumblr_ly4dvoyR171qzwmsso1_r1_1280.jpg	Forest Lodge in Siberia by Vasin Valery	-23.9	-66.86667	http://cabinporn.com/page/104
	http://cabinporn.com/image/16191829968	http://41.media.tumblr.com/tumblr_ly4d30XYI71qzwmsso1_1280.jpg	Minka in Ainokura, Japan by Eddy Wong			http://cabinporn.com/page/105
	http://cabinporn.com/image/16118027521	http://41.media.tumblr.com/tumblr_lxq9twa8sI1qzwmsso1_1280.jpg	Reader Submission from Zuzanna: 			http://cabinporn.com/page/105
Gouldsboro, ME, USA	http://www.flickr.com/photos/acadia-maine/4816585149/in/set-72157626533763960/	http://40.media.tumblr.com/tumblr_ly03rdxWHn1qzwmsso1_1280.jpg	Marina shack in Gouldsboro, Maine. Photo by Greg Hartford.	44.47852	-68.039543	http://cabinporn.com/page/105
	http://cabinporn.com/image/16062203027	http://36.media.tumblr.com/tumblr_ly0173Ayaw1qzwmsso1_1280.jpg	Reader Submission from Brian Dow:			http://cabinporn.com/page/105
	http://cabinporn.com/image/16013398721	http://41.media.tumblr.com/tumblr_lxwpkbYKJN1qzwmsso1_1280.jpg	The Fernstone Cabin - Tamworth, New Hampshire, built with local materials by Trevor Curtin of Grandfather Oak Carpentry.			http://cabinporn.com/page/105
	http://cabinporn.com/image/16009906752	http://40.media.tumblr.com/tumblr_lxyafpimDh1qzwmsso1_1280.jpg	Reader Submission from Victoria Yee Howe:			http://cabinporn.com/page/105
	http://cabinporn.com/image/15893099576	http://41.media.tumblr.com/tumblr_lxuplxU32y1qzwmsso1_1280.jpg	Reader Submission from Stephen Tamiesie:			http://cabinporn.com/page/105
	http://stanleytislavold.blogspot.com/	http://41.media.tumblr.com/tumblr_lxp0hzgbJ71qzwmsso1_1280.jpg	Reader Submission from Stanley Tislavold:			http://cabinporn.com/page/106
Morrison, Washington, AR 71862, USA	http://www.workplacepdx.com/	http://40.media.tumblr.com/tumblr_lxlizcabD71qzwmsso1_1280.jpg	Justin “Scrappers” Morrison, his son Camper, and their dog Bamboo in a backyard cabin in Portland, Oregon. Photo by Carlie Armstrong. 	33.7744816	-93.6836522	http://cabinporn.com/page/106
Hinton, WV 25951, USA	http://cabinporn.com/image/15583593136	http://41.media.tumblr.com/tumblr_lxjxewLkY91qzwmsso1_1280.jpg	Dream Cabin - Hinton, WV by Lou Murrey	37.674008	-80.8892539	http://cabinporn.com/page/106
	http://cabinporn.com/image/15425702729	http://40.media.tumblr.com/tumblr_lxekngY5OX1qzwmsso1_1280.jpg	From our follower Spencer Nelson:			http://cabinporn.com/page/106
Fixer Upper in Camas County, Sawtooth National Forest, National Forest Development Road Road094, Fairfield, ID 83327, USA	http://www.flickr.com/photos/meganelyselloyd/5551673322/	http://40.media.tumblr.com/tumblr_lxcpkyKtp41qzwmsso1_1280.png	Fixer-upper.	43.5398906	-114.817613	http://cabinporn.com/page/106
Fixer Upper in Camas County, Sawtooth National Forest, National Forest Development Road Road094, Fairfield, ID 83327, USA	http://cabinporn.com/image/15297949156	http://41.media.tumblr.com/tumblr_lxa7qszGzB1qzwmsso1_1280.jpg	Zack Griffin built this 112 sq. ft tiny house to spend six weeks bumming across the west with fellow skiers Molly Baker and Neil Provo in search of great snow and good people for Outdoor Research’s Sidecountry Sessions.	43.5398906	-114.817613	http://cabinporn.com/page/107
	http://thebesthut.blogspot.com/	http://40.media.tumblr.com/tumblr_lx8biayY7X1qzwmsso1_1280.jpg	The Best Hut by Jono Williams (and friends) in New Zealand.  Built for less than $1500 using mostly scavenged or donated materials, the treehouse includes solar panels, rainwater collection, a gas-fired outdoor bathtub and a radio-controlled drawbridge.  			http://cabinporn.com/page/107
	http://cabinporn.com/image/15212882107	http://40.media.tumblr.com/tumblr_lx6tgokGoP1qz4l98o1_1280.jpg	Up North by Peter Baker			http://cabinporn.com/page/107
Trentino, Italy	http://log.gcorcione.net/post/14924294344/20110201	http://40.media.tumblr.com/tumblr_lwxd52Oic41qzwmsso1_1280.jpg	Barn in Trentino, Italy.	46.0512004	11.1175392	http://cabinporn.com/page/107
Trentino, Italy	http://cabinporn.com/image/14920361095	http://40.media.tumblr.com/tumblr_lws84nvRs51qd8hvko1_1280.jpg	beaverbrook:	46.0512004	11.1175392	http://cabinporn.com/page/107
Trentino, Italy	http://www.flickr.com/search/?q=cabin+snow+-hdr&s=int&m=tags	http://41.media.tumblr.com/tumblr_lwrs33LoxI1qzwmsso1_r1_1280.jpg	Merry Christmas — we hope you’re someplace cozy.	46.0512004	11.1175392	http://cabinporn.com/page/107
Pearlington, MS, USA	http://cabinporn.com/image/14631262748	http://41.media.tumblr.com/tumblr_lwmej2fzJa1qzwmsso1_1280.jpg	Built by Designcorps for refugees from Hurricane Katrina in Pearlington, Mississippi.	30.2465843	-89.61116729999999	http://cabinporn.com/page/108
Yulan, NY 12719, USA	http://www.beaverbrook.com	http://36.media.tumblr.com/tumblr_lwio6f82dg1qzwmsso1_1280.jpg	Beaver Brook near Yulan, NY.	41.5225898	-74.9329444	http://cabinporn.com/page/108
Yulan, NY 12719, USA	http://cabinporn.com/image/14272092703	http://41.media.tumblr.com/tumblr_lw9gws3JPM1qzwmsso1_r1_1280.jpg	Mark van Roojen beautifully chronicles the construction and upkeep of his timber frame cabin located in Wyoming’s Sierra Madre Mountains. He used predominantly hand tools and the framing required no nails or screws.	41.5225898	-74.9329444	http://cabinporn.com/page/108
Iceland	http://www.flickr.com/photos/oskarsteinn/3301259322/in/set-72157606772813123	http://40.media.tumblr.com/tumblr_lw2dtdhAfP1qzwmsso1_r1_1280.jpg	Abandoned cabin in Straumsvík, Iceland.	64.963051	-19.020835	http://cabinporn.com/page/108
Iceland	http://shantyboatliving.com	http://36.media.tumblr.com/tumblr_lvyzs2Q14q1qzwmsso1_1280.jpg	Shantyboat living.	64.963051	-19.020835	http://cabinporn.com/page/109
Sweden	http://lloydkahn-ongoing.blogspot.com/2011/11/viking-barn-in-sweden.html	http://41.media.tumblr.com/tumblr_lvyzl3E27K1qzwmsso1_1280.jpg	Reconstructed Viking farm in Ale near Göteborg, Sweden. via Lloyd’s Blog.	60.12816100000001	18.643501	http://cabinporn.com/page/109
Skammestein, Norway	http://www.flickr.com/photos/kox/2164405907/sizes/l/in/photostream/	http://36.media.tumblr.com/tumblr_lvpw5m7lmu1qzwmsso1_1280.png	The Koxvold Farm — Lidartunet — in Skammestein, Norway.	61.19814899999999	8.9818854	http://cabinporn.com/page/109
	http://www.dacres.org/Photo%20Gallery.htm	http://40.media.tumblr.com/tumblr_lurchr4Rmi1qzwmsso1_1280.jpg	Creeker Treehouse, one of numerous reclaimed & hand-built structures at D Acres, an organic permaculture farm and educational homestead in Dorchester, New Hampshire.			http://cabinporn.com/page/111
	http://www.flickr.com/photos/whybhutan/6346016491/in/set-72157628131919186	http://41.media.tumblr.com/tumblr_luqhyeNdJb1qzwmsso1_1280.jpg	Campfire by the Jomalhari from Why Bhutan? an ongoing 42-day trek and documentary film traversing the tiny Himalayan nation.			http://cabinporn.com/page/111
	http://www.archdaily.com/172346/loom-1-friday-design-collaborative/loom-ex4-skalko/	http://41.media.tumblr.com/tumblr_luo1ttQGfh1qzwmsso1_1280.jpg	Loom artist studio by 1 Friday Design			http://cabinporn.com/page/111
	http://www.flickr.com/photos/nationalregister/5815617818/	http://41.media.tumblr.com/tumblr_lunrogF8MX1qzwmsso1_1280.jpg	The lodge at Great Camp Sagamore, the most famous of the historic Adirondack Great Camps built by industrialists during the Gilded Age.  			http://cabinporn.com/page/111
	http://www.nytimes.com/2011/11/10/garden/a-treehouse-grows-in-brooklyn.html	http://40.media.tumblr.com/tumblr_lugtmsBE0T1qzwmsso1_r1_400.png	Alexandra Meyn’s treehouse in Bed Stuy			http://cabinporn.com/page/112
	http://www.belowtheclouds.com/en/2009/05/23/sommarnojen/	http://40.media.tumblr.com/tumblr_ludmu5FXdt1qzwmsso1_1280.jpg	Swedish Summer Shed			http://cabinporn.com/page/112
Oregon, USA	http://www.so-many-places.com/2011/03/bolan-mountain-fire-lookout/	http://40.media.tumblr.com/tumblr_luczv9VGOZ1qzwmsso1_1280.jpg	Bolan Mountain Fire Lookout, Southwestern Oregon	43.8041334	-120.5542012	http://cabinporn.com/page/112
Flathead Lake, Montana, USA	http://www.architizer.com/en_us/projects/pictures/cabin-on-flathead-lake/30522/261609/	http://40.media.tumblr.com/tumblr_lua0t6n9q51qzwmsso1_1280.jpg	Flathead Lake, Polson, Montana.	47.9056393	-114.1155537	http://cabinporn.com/page/112
Guesthouses cottages.is, Norðausturvegur, Húsavík, Iceland	http://www.architizer.com/en_us/projects/pictures/blagil-park-rangers-cabins/29367/251024/	http://41.media.tumblr.com/tumblr_lua0mxJqmd1qzwmsso1_1280.jpg	Blágil Park Ranger’s Cabins, Iceland	66.02414	-17.360844	http://cabinporn.com/page/112
Guesthouses cottages.is, Norðausturvegur, Húsavík, Iceland	http://www.dezeen.com/2011/04/20/house-morran-by-johannes-norlander-arkitektur/	http://36.media.tumblr.com/tumblr_ltx0vgoBZG1qzwmsso1_500.jpg	Pine tar stained plywood.	66.02414	-17.360844	http://cabinporn.com/page/113
Dear God LLC., 707 Skokie Boulevard #600, Northbrook, IL 60062, USA	http://www.flickr.com/photos/astridhagen/3113164095/	http://41.media.tumblr.com/tumblr_ltx0qxnfGw1qzwmsso1_r1_1280.png	Dear God, see that beautiful pine tar stain finish?	42.1400215	-87.7919105	http://cabinporn.com/page/113
Dear God LLC., 707 Skokie Boulevard #600, Northbrook, IL 60062, USA	http://www.flickr.com/photos/oregonlahar/81123904/	http://40.media.tumblr.com/tumblr_ltx0lhgEuC1qzwmsso1_500.jpg	Clear Lake Fire Lookout	42.1400215	-87.7919105	http://cabinporn.com/page/113
Silverton, CO 81433, USA	http://www.flickr.com/photos/agrinberg/3394396496/	http://40.media.tumblr.com/tumblr_ltwzucq4FJ1qzwmsso1_500.jpg	Ski-access-only cabin just north of Silverton, Colorado.	37.811941	-107.6645057	http://cabinporn.com/page/113
Silverton, CO 81433, USA	http://www.flickr.com/photos/40015199@N08/6106322759/in/photostream	http://36.media.tumblr.com/tumblr_lqwq4riXfU1qzyxjro1_1280.jpg	via Old Chum	37.811941	-107.6645057	http://cabinporn.com/page/113
Larkspur, CA, USA	http://cabinporn.com/image/11704676744	http://41.media.tumblr.com/tumblr_ltduetaL8t1qzwmsso1_r1_1280.png	Semina Gallery in Larskpur, California, 1961. The artist Wallace Berman used this roofless houseboat near his home to stage informal, one-day exhibitions for like-minded friends. 	37.9340915	-122.5352539	http://cabinporn.com/page/113
Oregon, USA	http://cabinporn.com/image/11691223788	http://40.media.tumblr.com/tumblr_ltd61k4rJY1qzwmsso1_1280.jpg	Elk Lake cabin, Oregon by Foster Huntington	43.8041334	-120.5542012	http://cabinporn.com/page/114
Oregon, USA	http://www.realitycues.com	http://41.media.tumblr.com/tumblr_lt0vemmII01qhvcapo1_1280.jpg	Simple Living in the Big City by Graffiti Lab	43.8041334	-120.5542012	http://cabinporn.com/page/114
Oregon, USA	http://weburbanist.com/2010/06/03/hoboglyphs-secret-transient-symbols-modern-nomad-codes/	http://40.media.tumblr.com/tumblr_lsi5tzXk2B1qa2is7o1_500.jpg	meggsbenedict:	43.8041334	-120.5542012	http://cabinporn.com/page/114
Aure kommune, 6690 Aure, Norway	http://www.architizer.com/en_us/projects/view/naust-paa-aure/29672/	http://40.media.tumblr.com/tumblr_lrxev89erU1qzwmsso1_1280.jpg	Aure Kommune, Norway	63.2683607	8.527948799999999	http://cabinporn.com/page/114
Aure kommune, 6690 Aure, Norway	http://ckck.tumblr.com	http://41.media.tumblr.com/tumblr_lrtu78Qqf41qz7o2mo1_500.jpg	(via ckck)	63.2683607	8.527948799999999	http://cabinporn.com/page/114
Aure kommune, 6690 Aure, Norway	http://inhabitat.com/ethan-hayes-chutes-quirky-wooden-shacks-are-a-delightful-hodgepodge-of-found-materials/	http://41.media.tumblr.com/tumblr_lrfcdgvWtG1qzwmsso1_1280.jpg	Tree cabin proposed by Ethan Hayes-Chute.	63.2683607	8.527948799999999	http://cabinporn.com/page/115
Aure kommune, 6690 Aure, Norway	http://www.programonline.de/wood.html	http://41.media.tumblr.com/tumblr_lrfbrequKg1qzwmsso1_1280.jpg	Cabin Interior designed by Ethan Hayes-Chute.	63.2683607	8.527948799999999	http://cabinporn.com/page/115
Aure kommune, 6690 Aure, Norway	http://dornob.com/traditional-tree-house-home-design-building-living/	http://41.media.tumblr.com/tumblr_lrfbh4w1mL1qzwmsso1_500.jpg	New Guinea Tree House	63.2683607	8.527948799999999	http://cabinporn.com/page/115
	http://www.flickr.com/photos/zachklein/6120992432/in/photostream	http://40.media.tumblr.com/tumblr_lr47m0isPV1qzwmsso1_500.jpg	We’re building a barn bunkhouse in Upstate New York. This weekend, cement was pumped into the hillside foundation.			http://cabinporn.com/page/115
	http://thefoxisblack.com/2011/09/05/go-hasegawas-pilotis-in-a-forest-a-home-amongst-the-trees/	http://40.media.tumblr.com/tumblr_lr47dp6Gxv1qzwmsso1_1280.jpg	Go Hasegawa’s Pilotis in a Forest			http://cabinporn.com/page/115
Essex, UK	http://remodelista.com/posts/architect-visit-david-pocknell-east-barn-in-england?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed: Remodelista (Remodelista Feed)&utm_content=Google Reader	http://40.media.tumblr.com/tumblr_lqo4gjLK161qzwmsso1_500.jpg	David Pocknell’s 16th-century East Barn in Essex, England.	51.76683689999999	0.4757762	http://cabinporn.com/page/116
Hog Ranch Road, Naches, WA 98937, USA	http://www.anothermag.com/current/gallery.aspx?id=104&image=5903	http://41.media.tumblr.com/tumblr_lq10z256ce1qzwmsso1_1280.jpg	Peter Beard in his bedroom tent, Hog Ranch, Kenya, 1990	46.93474740000001	-120.8629798	http://cabinporn.com/page/116
Hog Ranch Road, Naches, WA 98937, USA	http://www.flickr.com/photos/liimes/401771680/	http://41.media.tumblr.com/tumblr_lq07zbv6691qzwmsso1_500.jpg	Mobile sauna in Finland.	46.93474740000001	-120.8629798	http://cabinporn.com/page/116
	http://www.flickr.com/photos/robgorski/6030049239/in/set-72157624765082518	http://40.media.tumblr.com/tumblr_lq07azzA0O1qzwmsso1_500.jpg	Kitchen Shelter on Rabbit Island, Lake Superior.			http://cabinporn.com/page/116
	http://www.flickr.com/photos/peterbaker/6034890447/	http://36.media.tumblr.com/tumblr_lptin7qGI11qz4l98o1_1280.jpg	(Source: peterbaker, via peterbaker)			http://cabinporn.com/page/117
Southern Alps, Aoraki/Mount Cook National Park, Canterbury 7999, New Zealand	http://www.flickr.com/photos/konaboy/3170499889/	http://40.media.tumblr.com/tumblr_lptcz6IZ611qzwmsso1_1280.png	Refuge in the Southern Alps, New Zealand by Pete Orelup	-43.5	170.5	http://cabinporn.com/page/117
Southern Alps, Aoraki/Mount Cook National Park, Canterbury 7999, New Zealand	http://www.jedlind.com/work/view/small-is-beautiful/	http://40.media.tumblr.com/tumblr_lpf7j1xgNQ1qzwmsso1_1280.jpg	Small is Beautiful by Jed Lind	-43.5	170.5	http://cabinporn.com/page/118
Southern Alps, Aoraki/Mount Cook National Park, Canterbury 7999, New Zealand	http://www.jaynelsonart.com/index.php?/sculpture/honda-civic-camper/	http://40.media.tumblr.com/tumblr_lpf263d2IB1qzwmsso1_r1_1280.jpg	Honda Civic Camper by Jay Nelson	-43.5	170.5	http://cabinporn.com/page/118
Tunquen, Algarrobo, Valparaíso, Chile	http://www.dwell.com/articles/tunquen-treasure.html	http://40.media.tumblr.com/tumblr_lpbgclP4v21qzwmsso1_500.jpg	Wind-powered well by Foster Bernal Architects - Tunquen, Chile	-33.273736	-71.646973	http://cabinporn.com/page/118
Norway	http://www.matthewturley.com/mtp.html	http://36.media.tumblr.com/tumblr_lpb8rmN30Y1qzwmsso1_1280.jpg	Norway, by Matthew Turley	60.47202399999999	8.468945999999999	http://cabinporn.com/page/118
Norway	http://cabinporn.com/image/7930683115	http://41.media.tumblr.com/tumblr_loqsxiu9H81qzwmsso1_1280.png	(View More)	60.47202399999999	8.468945999999999	http://cabinporn.com/page/119
Norway	http://www.katzchiao.com/projects/a-cabin-in-a-loft-in-brooklyn/	http://40.media.tumblr.com/tumblr_loorocog9n1qzwmsso1_r1_1280.jpg	A Cabin in a Loft in Brooklyn by Katz Chiao	60.47202399999999	8.468945999999999	http://cabinporn.com/page/119
	http://www.andersonstaley.com/users/KeliyAndersonStaley4060/images/KeliyAndersonStaley40601111910.jpg	http://36.media.tumblr.com/tumblr_lon04marf11qzwmsso1_1280.jpg	Earthways Lodge, Interior by Keliy Anderson-Staley			http://cabinporn.com/page/119
Temple, ME, USA	http://www.andersonstaley.com/gallery.html?gallery=Off The Grid	http://40.media.tumblr.com/tumblr_lomyqpFRMb1qzwmsso1_1280.jpg	Knapp’s Living Room in Temple, Maine by Keliy Anderson-Staley	44.6850592	-70.2264519	http://cabinporn.com/page/119
Canaan, ME, USA	http://www.andersonstaley.com/users/KeliyAndersonStaley4060/images/KeliyAndersonStaley40601111904.jpg	http://40.media.tumblr.com/tumblr_lomynhQI8i1qzwmsso1_1280.jpg	Earthways Lodge in Canaan, Maine from Keliy Anderson-Staley’s phenomenal Off The Grid photo series.	44.7617295	-69.56143759999999	http://cabinporn.com/page/119
Canaan, ME, USA	http://www.nytimes.com/slideshow/2011/07/14/garden/20110714-STRAWBALE.html	http://41.media.tumblr.com/tumblr_log1f46Ior1qzwmsso1_1280.png	One-room straw-bale structure by Sita Sanders	44.7617295	-69.56143759999999	http://cabinporn.com/page/119
Canaan, ME, USA	http://campsite-studio.com/2011/07/sunset-cabin/	http://41.media.tumblr.com/tumblr_lodlbw3daE1qzwmsso1_r1_1280.png	Sunset Cabin by Taylor Smyth Architects (via Campsite)	44.7617295	-69.56143759999999	http://cabinporn.com/page/119
Canaan, ME, USA	http://www.archdaily.com/79520/house-in-leiden-samf/jm_20100612_1641e/	http://40.media.tumblr.com/tumblr_loc792vTzs1qzwmsso1_500.jpg	House in Leiden - SAMF	44.7617295	-69.56143759999999	http://cabinporn.com/page/119
Canaan, ME, USA	http://www.archdaily.com/105789/morerava-cabins-aata-associate-architects/img_0639/	http://41.media.tumblr.com/tumblr_lo9yb9L2811qzwmsso1_1280.jpg	Morerava Cabins - AATA Associate Architects	44.7617295	-69.56143759999999	http://cabinporn.com/page/119
Canaan, ME, USA	http://cabinporn.com/image/7532036286	http://40.media.tumblr.com/tumblr_lo6at5GNAy1qzwmsso1_1280.jpg	Texas Bunkhouse (via Dwell)	44.7617295	-69.56143759999999	http://cabinporn.com/page/119
Canaan, ME, USA	http://freshome.com/2011/07/10/affordable-and-versatile-sommerhaus-piu-prefab-vacation-home/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed: FreshInspirationForYourHome (Fresh Inspiration for Your Home)	http://36.media.tumblr.com/tumblr_lo6ay23QHs1qzwmsso1_1280.jpg	Pre-fab cabin designed in part by Patrick Frey.	44.7617295	-69.56143759999999	http://cabinporn.com/page/120
Canaan, ME, USA	http://cabinporn.com/image/7492820705	http://40.media.tumblr.com/tumblr_lo6a8r8Q3G1qzwmsso1_1280.jpg	Traditional cottage on Madeira	44.7617295	-69.56143759999999	http://cabinporn.com/page/120
Canaan, ME, USA	http://cabinporn.com/image/7390981091	http://41.media.tumblr.com/tumblr_lo11d1DKTA1qcjdhuo1_1280.jpg	100+ year old log cabin from Montana for sale in Idaho $1500.00 already disassembled.	44.7617295	-69.56143759999999	http://cabinporn.com/page/120
	http://www.flickr.com/photos/ozimanndias8/3011569084/	http://36.media.tumblr.com/tumblr_lo13af1t4T1qzwmsso1_500.jpg	Spence Field Shelter, Smoky Mountains by ozimanndias8			http://cabinporn.com/page/120
Skagway, AK, USA	http://www.tc.gov.yk.ca/digitization/public/search_results.php?collectionId=125&YUKONARCHIVESSESSID=c5bb29d705c3264968eb8701910abcb6#	http://41.media.tumblr.com/tumblr_lnyyr7xvIh1qzwmsso1_500.jpg	The Skagway, Alaska home of Harrie C. Barley, company photographer for the White Pass and Yukon Route Railroad from 1898-1900. 	59.45833329999999	-135.3138889	http://cabinporn.com/page/120
	http://3.bp.blogspot.com/-776TTCCCVDw/TevU-9hTmSI/AAAAAAAAI6E/GZyQamcK4WQ/s1600/18.jpg	http://41.media.tumblr.com/tumblr_lnyxjw48h41qzwmsso1_1280.jpg	Irwin Hunt House, interior			http://cabinporn.com/page/120
Fire Island, NY, USA	http://cabinporn.com/image/7342719166	http://40.media.tumblr.com/tumblr_lnyxhgoPf61qzwmsso1_1280.jpg	Irwin Hunt House by Andrew Geller - Fire Island, 1959	40.64759970000001	-73.1459474	http://cabinporn.com/page/120
Fire Island, NY, USA	http://www.flickr.com/photos/sutje/5910437092/in/contacts/lightbox/	http://41.media.tumblr.com/tumblr_lnywxroLKe1qzwmsso1_500.jpg	Untitled by Chris Woebken	40.64759970000001	-73.1459474	http://cabinporn.com/page/120
Shiner, TX, USA	http://tinyhouseblog.com/stick-built/reclaimed-space-2/	http://40.media.tumblr.com/tumblr_lny4c6c0Dd1qzwmsso1_1280.jpg	Shiner, TX	29.4291304	-97.1705425	http://cabinporn.com/page/120
Beaver Brook, WI 54871, USA	http://www.flickr.com/photos/onlywhenchased/5908740927/lightbox/	http://41.media.tumblr.com/tumblr_lnx76a1Ues1qzwmsso1_500.jpg	Beaver Brook, post shower 	45.7532824	-91.83906200000001	http://cabinporn.com/page/120
Beaver Brook, WI 54871, USA	http://www.flickr.com/photos/onlywhenchased/5908741821/in/photostream/lightbox/	http://40.media.tumblr.com/tumblr_lnx72v6GsT1qzwmsso1_500.jpg	Beaver Brook, dusk 	45.7532824	-91.83906200000001	http://cabinporn.com/page/121
	http://www.flickr.com/photos/uvagolfer/3737238918/lightbox/	http://40.media.tumblr.com/tumblr_lnx4utoN4m1qzwmsso1_500.jpg	Roan High Knob Shelter, Appalachian Trail (by UVA Hiker)			http://cabinporn.com/page/121
Gera, Germany	http://www.maxwan.com/project/20/history/clear/	http://40.media.tumblr.com/tumblr_lnk4vmrTly1qzwmsso1_r1_1280.jpg	House G, a converted barn in the Netherlands by Maxwan (via Texturism)	50.8850706	12.0807203	http://cabinporn.com/page/121
	http://www.cadc.auburn.edu/rural-studio/Default.aspx?path=Gallery/Projects/2006/20kversion2/	http://41.media.tumblr.com/tumblr_lnk5b7vhTV1qzwmsso1_1280.jpg	$20K House II - Built in 2006 by Auburn University’s Rural Studio as part of their outreach architecture program which creates attractive, affordable housing for impoverished residents of Hale County, Alabama.  Each home is designed to be assembled in less than a month by 3 students with only hand tools and no prior construction experience.			http://cabinporn.com/page/121
De Soto, MO 63020, USA	http://www.flickr.com/photos/raimist/32160075/	http://40.media.tumblr.com/tumblr_lnk4hd74Vp1qzwmsso1_1280.png	Harris Armstrong’s weekend cabin “The Rockpile” in Desoto, Missouri (via Andrew Raimist)	38.1394978	-90.5551258	http://cabinporn.com/page/121
De Soto, MO 63020, USA	http://www.flickr.com/photos/peterbaker/5884120699/	http://40.media.tumblr.com/tumblr_lnk2y2jUY71qz4l98o1_1280.jpg	Lake Tahoe by Peter Baker	38.1394978	-90.5551258	http://cabinporn.com/page/121
Nova Cottage, Southerness, Dumfries, Dumfries and Galloway DG2 8AZ, UK	http://www.flickr.com/photos/fastboy/2918640012/in/set-72157607598225552/lightbox/	http://41.media.tumblr.com/tumblr_lngkdhfml31qzwmsso1_500.jpg	Lighthouse Keeper’s Cottage, Nova Scotia by Ezra Caldwell	54.87418770000001	-3.5972694	http://cabinporn.com/page/121
Nova Cottage, Southerness, Dumfries, Dumfries and Galloway DG2 8AZ, UK	http://cargocollective.com/coreybartlesanderson#1046530/Dens-NEW	http://36.media.tumblr.com/tumblr_lngjcwYFla1qzwmsso1_1280.jpg	Dens by Corey Bartle-Sanderson	54.87418770000001	-3.5972694	http://cabinporn.com/page/121
Nova Cottage, Southerness, Dumfries, Dumfries and Galloway DG2 8AZ, UK	http://www.flickr.com/photos/gwydionsod/5827307021/in/faves-sausagelegs/lightbox/	http://40.media.tumblr.com/tumblr_lnggpafLki1qzwmsso1_500.jpg	Untitled by Christian Kluge	54.87418770000001	-3.5972694	http://cabinporn.com/page/121
Milford Sound 9679, New Zealand	http://cabinporn.com/image/6936913092	http://40.media.tumblr.com/tumblr_lnegdn9tGR1qzwmsso1_1280.jpg	Milford Sound, NZ	-44.671625	167.9256213	http://cabinporn.com/page/121
